DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL,Indicator_0,Indicator_1,Indicator_2,Indicator_3,Signal,Remark,Stop Loss,Target,Entry_Price,Exit_Price,PNL,PNL%,Total PNL
2017-05-16,EQ,1555.0,1562.0,1548.25,1553.4,1561.85,1559.65,1555.11,1573.95,1131.5,897594,1395856787.25,21073,HDFCBANK,1562.0,1582.205,1562.0,1582.205,Hold,,,,,,,,
2017-05-17,EQ,1558.8,1565.4,1551.5,1559.65,1557.5,1557.15,1557.51,1573.95,1131.5,868118,1352102516.9,32732,HDFCBANK,1565.4,1589.145,1565.4,1589.145,Hold,,,,,,,,
2017-05-18,EQ,1549.0,1561.5,1548.1,1557.15,1557.5,1557.1,1556.99,1573.95,1131.5,776820,1209499656.15,13648,HDFCBANK,1561.5,1597.05,1561.5,1597.05,Hold,,,,,,,,
2017-05-19,EQ,1559.5,1569.9,1545.25,1557.1,1568.05,1561.25,1556.93,1573.95,1131.5,713534,1110925609.25,18458,HDFCBANK,1569.9,1604.2,1569.9,1604.2,Hold,,,,,,,,
2017-05-22,EQ,1565.1,1580.0,1563.1,1561.25,1579.0,1576.0,1572.46,1580.0,1133.2,715013,1124331912.15,24974,HDFCBANK,1580.0,1611.5,1580.0,1611.5,Hold,,,,,,,,
2017-05-23,EQ,1580.0,1583.55,1565.0,1576.0,1569.0,1569.1,1575.09,1583.55,1133.2,770043,1212889747.95,17873,HDFCBANK,1583.55,1617.455,1583.55,1617.455,Hold,,,,,,,,
2017-05-24,EQ,1569.05,1575.45,1562.0,1569.1,1567.0,1566.75,1566.76,1583.55,1133.2,866847,1358143699.6,34901,HDFCBANK,1575.45,1624.44,1575.45,1624.44,Hold,,,,,,,,
2017-05-25,EQ,1567.1,1629.4,1567.1,1566.75,1613.25,1617.15,1605.26,1629.4,1133.2,5022701,8062757340.0,60075,HDFCBANK,1629.4,1631.8449999999998,1629.4,1631.8449999999998,Hold,,,,,,,,
2017-05-26,EQ,1606.65,1632.0,1601.1,1617.15,1623.0,1626.0,1617.56,1632.0,1133.2,1360789,2201159155.0,31085,HDFCBANK,1632.0,1634.605,1632.0,1634.605,Hold,,,,,,,,
2017-05-29,EQ,1619.8,1648.0,1617.65,1626.0,1626.65,1631.9,1634.94,1648.0,1144.25,1479085,2418209870.85,48257,HDFCBANK,1648.0,1638.685,1648.0,1638.685,Buy,crossover,1631.777443470801,1632.0838347937988,1631.9,,,,
2017-05-30,EQ,1630.0,1633.5,1616.15,1631.9,1631.4,1629.05,1622.75,1648.0,1144.25,1108546,1798890005.0,26377,HDFCBANK,1633.5,1642.3699999999997,1633.5,1642.3699999999997,Sell,Stop Loss,1631.777443470801,1632.0838347937988,1631.9,1629.05,-2.8500000000001364,-0.174643054108716,-7.100000000000136
2017-05-31,EQ,1625.0,1643.0,1623.15,1629.05,1640.0,1636.2,1631.48,1648.0,1144.25,1329728,2169429926.8,18717,HDFCBANK,1643.0,1647.1349999999998,1643.0,1647.1349999999998,Hold,,,,,,,,
2017-06-01,EQ,1639.0,1639.85,1620.55,1636.2,1627.0,1628.6,1630.91,1648.0,1144.25,839885,1369779680.1,21114,HDFCBANK,1639.85,1650.6349999999998,1639.85,1650.6349999999998,Hold,,,,,,,,
2017-06-02,EQ,1634.0,1646.1,1626.2,1628.6,1631.85,1634.25,1636.04,1648.0,1144.25,803386,1314369622.75,17867,HDFCBANK,1646.1,1654.2099999999998,1646.1,1654.2099999999998,Hold,,,,,,,,
2017-06-05,EQ,1633.7,1638.95,1625.0,1634.25,1638.5,1635.55,1633.27,1648.0,1144.25,724975,1184083532.85,14700,HDFCBANK,1638.95,1657.7099999999998,1638.95,1657.7099999999998,Hold,,,,,,,,
2017-06-06,EQ,1635.0,1643.8,1630.0,1635.55,1639.0,1638.95,1638.5,1648.0,1144.25,1250658,2049200642.3,14396,HDFCBANK,1643.8,1663.4449999999997,1643.8,1663.4449999999997,Hold,,,,,,,,
2017-06-07,EQ,1640.4,1644.9,1630.35,1638.95,1641.3,1640.8,1638.26,1648.0,1144.25,638569,1046138986.8,28344,HDFCBANK,1644.9,1668.2049999999995,1644.9,1668.2049999999995,Hold,,,,,,,,
2017-06-08,EQ,1643.9,1659.4,1641.65,1640.8,1643.6,1644.75,1648.3,1659.4,1144.25,1062192,1750808057.65,25728,HDFCBANK,1659.4,1673.9949999999997,1659.4,1673.9949999999997,Hold,,,,,,,,
2017-06-09,EQ,1640.1,1670.0,1640.1,1644.75,1669.9,1666.8,1660.39,1670.0,1144.25,1326318,2202209561.65,41645,HDFCBANK,1670.0,1679.3199999999997,1670.0,1679.3199999999997,Hold,,,,,,,,
2017-06-12,EQ,1664.0,1676.0,1660.0,1666.8,1666.0,1668.75,1666.54,1676.0,1144.25,992853,1654628890.15,40006,HDFCBANK,1676.0,1680.5049999999997,1676.0,1680.5049999999997,Hold,,,,,,,,
2017-06-13,EQ,1661.75,1691.9,1661.0,1668.75,1674.0,1676.7,1680.14,1691.9,1144.25,1262905,2121860290.15,37080,HDFCBANK,1691.9,1680.3949999999993,1691.9,1680.3949999999993,Hold,,,,,,,,
2017-06-14,EQ,1675.0,1679.95,1667.0,1676.7,1672.85,1671.2,1672.03,1691.9,1144.25,964590,1612824040.55,27840,HDFCBANK,1679.95,1679.3699999999994,1679.95,1679.3699999999994,Buy,crossover,1671.0803255146004,1671.3795117280997,1671.2,,,,
2017-06-15,EQ,1668.0,1675.6,1653.6,1671.2,1665.0,1664.35,1662.08,1691.9,1144.25,881673,1465414452.25,17284,HDFCBANK,1675.6,1678.5549999999992,1675.6,1678.5549999999992,Sell,Stop Loss,1671.0803255146004,1671.3795117280997,1671.2,1664.35,-6.850000000000136,-0.40988511249402443,-13.950000000000273
2017-06-16,EQ,1665.0,1674.7,1658.1,1664.35,1667.0,1669.25,1665.86,1691.9,1144.25,938776,1563872404.55,18765,HDFCBANK,1674.7,1677.3249999999994,1674.7,1677.3249999999994,Hold,,,,,,,,
2017-06-19,EQ,1671.0,1696.0,1668.4,1669.25,1690.7,1692.9,1683.38,1696.0,1147.0,956383,1609958237.65,26370,HDFCBANK,1696.0,1676.259999999999,1696.0,1676.259999999999,Hold,,,,,,,,
2017-06-20,EQ,1690.0,1694.0,1679.85,1692.9,1681.55,1686.55,1686.31,1696.0,1147.0,915066,1543084685.5,22817,HDFCBANK,1694.0,1672.3049999999992,1694.0,1672.3049999999992,Hold,,,,,,,,
2017-06-21,EQ,1682.6,1701.25,1679.6,1686.55,1696.9,1698.7,1692.56,1701.25,1147.0,852733,1443298486.5,13383,HDFCBANK,1701.25,1668.5249999999992,1701.25,1668.5249999999992,Hold,,,,,,,,
2017-06-22,EQ,1694.95,1716.0,1691.2,1698.7,1699.0,1698.0,1705.36,1716.0,1147.0,1668865,2846016910.1,47395,HDFCBANK,1716.0,1664.4699999999993,1716.0,1664.4699999999993,Hold,,,,,,,,
2017-06-23,EQ,1702.0,1702.75,1675.2,1698.0,1681.1,1678.65,1684.39,1716.0,1147.0,1304367,2197062163.5,40032,HDFCBANK,1702.75,1661.3899999999994,1702.75,1661.3899999999994,Hold,,,,,,,,
2017-06-27,EQ,1689.0,1695.0,1656.25,1678.65,1667.55,1667.65,1673.41,1716.0,1150.0,1500108,2510290432.5,41978,HDFCBANK,1695.0,1661.1599999999994,1695.0,1661.1599999999994,Hold,,,,,,,,
2017-06-28,EQ,1665.0,1675.0,1657.8,1667.65,1666.5,1666.45,1666.08,1716.0,1150.0,1112259,1853114829.75,33276,HDFCBANK,1675.0,1662.4349999999995,1675.0,1662.4349999999995,Hold,,,,,,,,
2017-06-29,EQ,1667.0,1681.9,1651.1,1666.45,1655.0,1663.05,1666.21,1716.0,1150.0,2296927,3827159036.6,41505,HDFCBANK,1681.9,1663.9149999999995,1681.9,1663.9149999999995,Buy,crossover,1662.929739033703,1663.2303914494453,1663.05,,,,
2017-06-30,EQ,1653.8,1660.0,1643.0,1663.05,1654.85,1652.05,1654.33,1716.0,1150.0,1082608,1790989876.0,20154,HDFCBANK,1660.0,1665.9649999999995,1660.0,1665.9649999999995,Sell,Stop Loss,1662.929739033703,1663.2303914494453,1663.05,1652.05,-11.0,-0.6614353146327531,-24.950000000000273
2017-07-03,EQ,1652.6,1667.5,1647.25,1652.05,1660.0,1658.6,1658.07,1716.0,1158.0,876083,1452603241.7,29692,HDFCBANK,1667.5,1668.7549999999997,1667.5,1668.7549999999997,Hold,,,,,,,,
2017-07-04,EQ,1660.25,1666.7,1652.0,1658.6,1653.0,1653.35,1656.45,1716.0,1158.0,941520,1559578817.2,29651,HDFCBANK,1666.7,1671.1299999999997,1666.7,1671.1299999999997,Hold,,,,,,,,
2017-07-05,EQ,1653.1,1659.5,1645.0,1653.35,1647.15,1648.75,1651.02,1716.0,1158.0,1003550,1656877513.35,33969,HDFCBANK,1659.5,1674.1499999999996,1659.5,1674.1499999999996,Hold,,,,,,,,
2017-07-06,EQ,1652.55,1663.0,1651.35,1648.75,1658.95,1658.15,1658.74,1716.0,1158.0,1142919,1895807617.7,36276,HDFCBANK,1663.0,1678.5049999999997,1663.0,1678.5049999999997,Hold,,,,,,,,
2017-07-07,EQ,1660.85,1669.6,1658.0,1658.15,1665.0,1667.2,1663.38,1716.0,1158.0,1379349,2294376290.9,34523,HDFCBANK,1669.6,1683.7799999999995,1669.6,1683.7799999999995,Hold,,,,,,,,
2017-07-10,EQ,1670.7,1748.0,1661.05,1667.2,1674.0,1676.35,1674.39,1748.0,1158.0,334769,560535368.7,6377,HDFCBANK,1748.0,1687.3649999999993,1748.0,1687.3649999999993,Buy,crossover,1676.2306931726666,1676.5289602409996,1676.35,,,,
2017-07-11,EQ,1677.55,1690.8,1667.1,1676.35,1676.15,1680.4,1681.6,1748.0,1158.0,1102570,1854082214.5,46609,HDFCBANK,1690.8,1693.2399999999993,1690.8,1693.2399999999993,Sell,Target Hit,1676.2306931726666,1676.5289602409996,1676.35,1680.4,4.050000000000182,0.24159632534972902,-20.90000000000009
2017-07-12,EQ,1680.0,1685.0,1658.55,1680.4,1680.55,1681.25,1675.45,1748.0,1158.0,1434723,2403800089.65,39173,HDFCBANK,1685.0,1699.1649999999995,1685.0,1699.1649999999995,Hold,,,,,,,,
2017-07-13,EQ,1688.0,1693.3,1679.65,1681.25,1681.05,1683.55,1687.47,1748.0,1158.0,1120251,1890389586.05,38013,HDFCBANK,1693.3,1705.7949999999994,1693.3,1705.7949999999994,Hold,,,,,,,,
2017-07-14,EQ,1683.9,1686.05,1672.0,1683.55,1682.0,1679.95,1677.65,1748.0,1158.0,610813,1024730172.4,19545,HDFCBANK,1686.05,1716.4049999999993,1686.05,1716.4049999999993,Hold,,,,,,,,
2017-07-17,EQ,1682.55,1687.65,1677.0,1679.95,1685.0,1682.35,1681.96,1748.0,1158.0,599835,1008899560.35,15125,HDFCBANK,1687.65,1726.259999999999,1687.65,1726.259999999999,Hold,,,,,,,,
2017-07-18,EQ,1679.7,1687.85,1677.35,1682.35,1685.0,1683.55,1683.26,1748.0,1158.0,580547,977209674.65,20192,HDFCBANK,1687.85,1736.464999999999,1687.85,1736.464999999999,Hold,,,,,,,,
2017-07-19,EQ,1685.0,1696.2,1681.85,1683.55,1691.4,1692.3,1691.79,1748.0,1158.0,996811,1686392425.5,23454,HDFCBANK,1696.2,1747.8299999999992,1696.2,1747.8299999999992,Hold,,,,,,,,
2017-07-20,EQ,1693.9,1715.0,1688.15,1692.3,1712.0,1710.9,1701.51,1748.0,1158.0,924619,1573246423.25,29260,HDFCBANK,1715.0,1757.764999999999,1715.0,1757.764999999999,Hold,,,,,,,,
2017-07-21,EQ,1714.1,1715.25,1700.0,1710.9,1703.25,1703.05,1708.42,1748.0,1158.0,968377,1654392958.35,21353,HDFCBANK,1715.25,1764.669999999999,1715.25,1764.669999999999,Hold,,,,,,,,
2017-07-24,EQ,1710.0,1740.0,1695.0,1703.05,1736.2,1735.1,1722.12,1748.0,1158.0,4919544,8472024384.4,120635,HDFCBANK,1740.0,1773.389999999999,1740.0,1773.389999999999,Hold,,,,,,,,
2017-07-25,EQ,1759.0,1759.0,1733.05,1735.1,1735.85,1739.65,1746.35,1759.0,1158.0,2790117,4872510632.75,58567,HDFCBANK,1759.0,1778.7349999999992,1759.0,1778.7349999999992,Hold,,,,,,,,
2017-07-26,EQ,1742.0,1755.0,1732.5,1739.65,1751.25,1747.55,1743.52,1759.0,1158.0,973836,1697904581.95,30206,HDFCBANK,1755.0,1782.559999999999,1755.0,1782.559999999999,Hold,,,,,,,,
2017-07-27,EQ,1756.0,1798.8,1751.55,1747.55,1785.1,1789.65,1783.31,1798.8,1158.0,4490428,8007829721.7,53641,HDFCBANK,1798.8,1784.2499999999993,1798.8,1784.2499999999993,Hold,,,,,,,,
2017-07-28,EQ,1772.0,1786.5,1761.1,1789.65,1774.4,1778.5,1773.42,1798.8,1158.0,2313849,4103424871.75,75518,HDFCBANK,1786.5,1781.3299999999992,1786.5,1781.3299999999992,Hold,,,,,,,,
2017-07-31,EQ,1777.55,1791.0,1766.55,1778.5,1782.0,1784.4,1778.4,1798.8,1158.0,1842285,3276319757.45,29449,HDFCBANK,1791.0,1778.384999999999,1791.0,1778.384999999999,Hold,,,,,,,,
2017-08-01,EQ,1781.85,1809.15,1772.2,1784.4,1806.0,1797.2,1787.29,1809.15,1158.0,2129215,3805526020.35,39634,HDFCBANK,1809.15,1775.664999999999,1809.15,1775.664999999999,Hold,,,,,,,,
2017-08-02,EQ,1807.0,1807.0,1782.05,1797.2,1789.4,1791.65,1793.32,1809.15,1158.0,1849479,3316710577.8,28704,HDFCBANK,1807.0,1774.069999999999,1807.0,1774.069999999999,Hold,,,,,,,,
2017-08-03,EQ,1788.0,1792.0,1774.4,1791.65,1777.0,1779.95,1784.16,1809.15,1158.0,1064196,1898691929.45,40189,HDFCBANK,1792.0,1771.444999999999,1792.0,1771.444999999999,Hold,,,,,,,,
2017-08-04,EQ,1777.0,1796.75,1766.15,1779.95,1788.0,1790.25,1783.23,1809.15,1158.0,886267,1580414900.5,27909,HDFCBANK,1796.75,1768.664999999999,1796.75,1768.664999999999,Hold,,,,,,,,
2017-08-07,EQ,1786.0,1796.45,1785.0,1790.25,1788.95,1788.55,1788.9,1809.15,1158.0,479665,858070796.5,23375,HDFCBANK,1796.45,1763.9599999999991,1796.45,1763.9599999999991,Hold,,,,,,,,
2017-08-08,EQ,1792.1,1797.25,1766.1,1788.55,1776.2,1777.9,1777.66,1809.15,1158.0,1008843,1793381528.15,22100,HDFCBANK,1797.25,1759.8049999999992,1797.25,1759.8049999999992,Hold,,,,,,,,
2017-08-09,EQ,1771.0,1777.05,1758.35,1777.9,1764.85,1764.45,1765.73,1809.15,1158.0,817514,1443509253.85,28969,HDFCBANK,1777.05,1759.259999999999,1777.05,1759.259999999999,Hold,,,,,,,,
2017-08-10,EQ,1760.0,1766.0,1752.85,1764.45,1759.9,1760.45,1759.88,1809.15,1158.0,1947111,3426688670.75,25032,HDFCBANK,1766.0,1759.0649999999991,1766.0,1759.0649999999991,Buy,crossover,1760.336392683689,1760.6204109744667,1760.45,,,,
2017-08-11,EQ,1745.0,1758.0,1731.15,1760.45,1751.55,1749.05,1745.33,1809.15,1158.0,1589959,2775004879.35,44760,HDFCBANK,1758.0,1759.244999999999,1758.0,1759.244999999999,Sell,crossdown,1760.336392683689,1760.6204109744667,1760.45,1757.2,-3.25,-0.18461188900565198,-24.15000000000009
2017-08-14,EQ,1753.0,1774.95,1748.0,1749.05,1756.0,1757.2,1763.29,1809.15,1158.0,894271,1576861460.0,29948,HDFCBANK,1774.95,1758.9549999999988,1774.95,1758.9549999999988,Hold,,,,,,,,
2017-08-16,EQ,1762.35,1789.8,1748.55,1757.2,1780.0,1781.25,1771.34,1809.15,1158.0,1106708,1960350803.55,33007,HDFCBANK,1789.8,1760.0899999999988,1789.8,1760.0899999999988,Hold,,,,,,,,
2017-08-17,EQ,1776.25,1780.95,1753.75,1781.25,1768.0,1765.4,1770.23,1809.15,1158.0,1363717,2414091935.05,28952,HDFCBANK,1780.95,1759.6099999999988,1780.95,1759.6099999999988,Hold,,,,,,,,
2017-08-18,EQ,1760.0,1761.0,1743.0,1765.4,1754.25,1752.15,1750.79,1809.15,1158.0,926866,1622750045.0,32410,HDFCBANK,1761.0,1759.8299999999988,1761.0,1759.8299999999988,Buy,crossover,1752.035854521588,1752.3212182176185,1752.15,,,,
2017-08-21,EQ,1754.0,1759.0,1738.2,1752.15,1742.15,1743.2,1747.56,1809.15,1158.0,1002431,1751811096.15,29000,HDFCBANK,1759.0,1759.7049999999988,1759.0,1759.7049999999988,Sell,Stop Loss,1752.035854521588,1752.3212182176185,1752.15,1743.2,-8.950000000000045,-0.5108010158947605,-33.100000000000136
2017-08-22,EQ,1751.3,1754.0,1736.8,1743.2,1748.55,1747.0,1744.99,1809.15,1158.0,1652389,2883401579.9,61483,HDFCBANK,1754.0,1760.919999999999,1754.0,1760.919999999999,Hold,,,,,,,,
2017-08-23,EQ,1750.0,1777.95,1750.0,1747.0,1769.1,1772.45,1767.91,1809.15,1158.0,840131,1485274496.2,28305,HDFCBANK,1777.95,1762.2099999999991,1777.95,1762.2099999999991,Hold,,,,,,,,
2017-08-24,EQ,1774.9,1774.95,1759.15,1772.45,1767.5,1762.5,1764.17,1809.15,1158.0,1969569,3474659289.25,29178,HDFCBANK,1774.95,1761.619999999999,1774.95,1761.619999999999,Hold,,,,,,,,
2017-08-28,EQ,1762.4,1771.15,1758.35,1762.5,1759.75,1762.25,1764.02,1809.15,1158.0,376946,664940795.75,18676,HDFCBANK,1771.15,1764.134999999999,1771.15,1764.134999999999,Buy,crossover,1762.1365087246418,1762.4202369130373,1762.25,,,,
2017-08-29,EQ,1759.0,1759.0,1738.0,1762.25,1748.95,1746.15,1744.1,1809.15,1158.0,1229649,2144630136.0,25477,HDFCBANK,1759.0,1770.2449999999994,1759.0,1770.2449999999994,Sell,Stop Loss,1762.1365087246418,1762.4202369130373,1762.25,1746.15,-16.09999999999991,-0.9136047666335599,-49.200000000000045
2017-08-30,EQ,1751.95,1770.0,1750.05,1746.15,1769.65,1768.55,1763.86,1809.15,1158.0,673580,1188103641.85,18278,HDFCBANK,1770.0,1779.1499999999992,1770.0,1779.1499999999992,Hold,,,,,,,,
2017-08-31,EQ,1772.0,1779.85,1756.4,1768.55,1769.0,1776.45,1772.21,1809.15,1158.0,1825859,3235800483.15,36463,HDFCBANK,1779.85,1786.479999999999,1779.85,1786.479999999999,Hold,,,,,,,,
2017-09-01,EQ,1781.0,1781.45,1761.1,1776.45,1765.0,1767.6,1771.67,1809.15,1158.0,573793,1016570200.0,19096,HDFCBANK,1781.45,1792.7749999999992,1781.45,1792.7749999999992,Hold,,,,,,,,
2017-09-04,EQ,1765.0,1765.0,1746.1,1767.6,1750.0,1750.9,1752.37,1809.15,1158.0,910631,1595764535.85,31359,HDFCBANK,1765.0,1800.9099999999994,1765.0,1800.9099999999994,Hold,,,,,,,,
2017-09-05,EQ,1757.0,1764.9,1751.0,1750.9,1755.0,1755.35,1757.77,1809.15,1158.0,920609,1618215150.85,24788,HDFCBANK,1764.9,1811.8649999999993,1764.9,1811.8649999999993,Hold,,,,,,,,
2017-09-06,EQ,1743.75,1762.8,1738.0,1755.35,1761.55,1759.9,1753.59,1809.15,1158.0,1437908,2521503245.4,24340,HDFCBANK,1762.8,1821.2999999999997,1762.8,1821.2999999999997,Hold,,,,,,,,
2017-09-07,EQ,1760.1,1776.75,1760.1,1759.9,1765.25,1766.55,1766.63,1809.15,1158.0,1736605,3067935845.9,27641,HDFCBANK,1776.75,1830.1949999999993,1776.75,1830.1949999999993,Hold,,,,,,,,
2017-09-08,EQ,1773.4,1790.0,1771.0,1766.55,1785.0,1787.65,1781.89,1809.15,1158.0,2077916,3702622520.6,33955,HDFCBANK,1790.0,1837.4499999999994,1790.0,1837.4499999999994,Hold,,,,,,,,
2017-09-11,EQ,1793.0,1829.0,1790.2,1787.65,1822.0,1823.35,1816.72,1829.0,1158.0,2869419,5212939744.6,88980,HDFCBANK,1829.0,1841.094999999999,1829.0,1841.094999999999,Hold,,,,,,,,
2017-09-12,EQ,1827.7,1839.9,1818.3,1823.35,1837.1,1835.2,1833.12,1839.9,1158.0,1671920,3064825860.1,67989,HDFCBANK,1839.9,1838.7349999999992,1839.9,1838.7349999999992,Hold,,,,,,,,
2017-09-13,EQ,1835.0,1849.0,1824.0,1835.2,1843.25,1841.85,1841.58,1849.0,1158.0,1248844,2299847291.95,30091,HDFCBANK,1849.0,1834.444999999999,1849.0,1834.444999999999,Hold,,,,,,,,
2017-09-14,EQ,1840.15,1852.5,1831.5,1841.85,1840.0,1839.4,1839.93,1852.5,1158.0,2038504,3750701010.7,29517,HDFCBANK,1852.5,1827.9099999999992,1852.5,1827.9099999999992,Hold,,,,,,,,
2017-09-15,EQ,1836.0,1851.8,1833.45,1839.4,1850.0,1848.95,1845.98,1852.5,1158.0,941833,1738607041.2,24200,HDFCBANK,1851.8,1823.4999999999989,1851.8,1823.4999999999989,Hold,,,,,,,,
2017-09-18,EQ,1853.55,1864.45,1852.5,1848.95,1860.0,1860.45,1861.58,1864.45,1158.0,1021232,1901109128.2,29374,HDFCBANK,1864.45,1819.1749999999988,1864.45,1819.1749999999988,Hold,,,,,,,,
2017-09-19,EQ,1864.9,1868.0,1847.55,1860.45,1847.55,1849.7,1858.58,1868.0,1158.0,1060367,1970780896.0,23565,HDFCBANK,1868.0,1814.014999999999,1868.0,1814.014999999999,Hold,,,,,,,,
2017-09-20,EQ,1848.0,1861.45,1845.25,1849.7,1850.0,1848.85,1850.15,1868.0,1158.0,861532,1593967559.2,26905,HDFCBANK,1861.45,1808.744999999999,1861.45,1808.744999999999,Hold,,,,,,,,
2017-09-21,EQ,1848.0,1848.5,1830.7,1848.85,1843.0,1839.1,1839.29,1868.0,1158.0,1928124,3546374079.25,50920,HDFCBANK,1848.5,1803.719999999999,1848.5,1803.719999999999,Hold,,,,,,,,
2017-09-22,EQ,1834.8,1838.95,1820.0,1839.1,1823.0,1824.1,1826.77,1868.0,1158.0,2060881,3764746963.9,52897,HDFCBANK,1838.95,1799.819999999999,1838.95,1799.819999999999,Hold,,,,,,,,
2017-09-25,EQ,1822.45,1822.45,1792.6,1824.1,1798.8,1799.75,1802.36,1868.0,1158.0,2537307,4573149061.6,86102,HDFCBANK,1822.45,1796.9599999999991,1822.45,1796.9599999999991,Buy,crossover,1799.6388734546465,1799.9166898180304,1799.75,,,,
2017-09-26,EQ,1789.05,1796.6,1785.0,1799.75,1791.0,1792.3,1790.07,1868.0,1158.0,2859683,5119024677.3,69670,HDFCBANK,1796.6,1797.2549999999992,1796.6,1797.2549999999992,Sell,crossdown,1799.6388734546465,1799.9166898180304,1799.75,1776.5,-23.25,-1.2918460897346855,-72.45000000000005
2017-09-27,EQ,1796.0,1805.6,1770.0,1792.3,1780.55,1776.5,1779.35,1868.0,1158.0,1834305,3263870334.3,50529,HDFCBANK,1805.6,1797.039999999999,1805.6,1797.039999999999,Buy,crossover,1776.3874190824656,1776.6688713763017,1776.5,,,,
2017-09-28,EQ,1774.0,1799.0,1763.3,1776.5,1795.0,1795.3,1789.02,1868.0,1158.0,6911616,12365024438.9,97472,HDFCBANK,1799.0,1801.269999999999,1799.0,1801.269999999999,Sell,crossdown,1776.3874190824656,1776.6688713763017,1776.5,1805.7,29.200000000000045,1.64368139600338,-43.25
2017-09-29,EQ,1800.1,1822.0,1796.25,1795.3,1800.05,1805.7,1812.45,1868.0,1158.0,1553408,2815470649.5,58153,HDFCBANK,1822.0,1806.819999999999,1822.0,1806.819999999999,Hold,,,,,,,,
2017-10-03,EQ,1808.0,1821.0,1797.1,1805.7,1810.2,1808.85,1811.27,1868.0,1158.0,1098606,1989876645.7,34504,HDFCBANK,1821.0,1811.964999999999,1821.0,1811.964999999999,Buy,crossover,1808.7394325123696,1809.0158512314454,1808.85,,,,
2017-10-04,EQ,1807.9,1811.9,1793.35,1808.85,1794.0,1797.0,1804.18,1868.0,1158.0,1656276,2988217758.3,25580,HDFCBANK,1811.9,1816.2049999999992,1811.9,1816.2049999999992,Sell,Stop Loss,1808.7394325123696,1809.0158512314454,1808.85,1797.0,-11.849999999999909,-0.6551123642092992,-55.09999999999991
2017-10-05,EQ,1795.0,1805.0,1793.1,1797.0,1798.8,1798.6,1800.4,1868.0,1158.0,834049,1501622831.9,38155,HDFCBANK,1805.0,1823.354999999999,1805.0,1823.354999999999,Hold,,,,,,,,
2017-10-06,EQ,1798.0,1804.45,1794.0,1798.6,1799.95,1800.1,1799.53,1868.0,1158.0,757665,1363439873.3,24959,HDFCBANK,1804.45,1828.3349999999996,1804.45,1828.3349999999996,Hold,,,,,,,,
2017-10-09,EQ,1798.8,1803.0,1790.5,1800.1,1795.15,1795.5,1797.35,1868.0,1158.0,765623,1376094774.5,27930,HDFCBANK,1803.0,1834.6549999999995,1803.0,1834.6549999999995,Hold,,,,,,,,
2017-10-10,EQ,1799.0,1814.95,1792.65,1795.5,1800.0,1802.7,1806.18,1868.0,1158.0,949545,1715046387.4,30047,HDFCBANK,1814.95,1841.8149999999994,1814.95,1841.8149999999994,Hold,,,,,,,,
2017-10-11,EQ,1803.25,1815.25,1787.6,1802.7,1789.0,1790.15,1802.03,1868.0,1158.0,1316860,2373017278.75,36368,HDFCBANK,1815.25,1841.0549999999992,1815.25,1841.0549999999992,Hold,,,,,,,,
2017-10-12,EQ,1795.1,1821.45,1788.0,1790.15,1820.0,1818.8,1805.42,1868.0,1158.0,1345390,2428990122.5,20722,HDFCBANK,1821.45,1841.574999999999,1821.45,1841.574999999999,Hold,,,,,,,,
2017-10-13,EQ,1826.7,1856.55,1822.0,1818.8,1848.9,1850.8,1845.91,1868.0,1158.0,1608366,2968902053.05,38331,HDFCBANK,1856.55,1838.7999999999988,1856.55,1838.7999999999988,Hold,,,,,,,,
2017-10-16,EQ,1860.0,1873.25,1842.0,1850.8,1854.15,1857.15,1857.21,1873.25,1158.0,818636,1520380114.65,17387,HDFCBANK,1873.25,1835.219999999999,1873.25,1835.219999999999,Hold,,,,,,,,
2017-10-17,EQ,1850.0,1853.7,1839.1,1857.15,1848.95,1851.25,1848.53,1873.25,1158.0,653322,1207682521.05,21579,HDFCBANK,1853.7,1830.3549999999989,1853.7,1830.3549999999989,Hold,,,,,,,,
2017-10-18,EQ,1841.0,1875.0,1839.0,1851.25,1866.25,1868.5,1864.24,1875.0,1158.0,981680,1830089740.8,21247,HDFCBANK,1875.0,1827.349999999999,1875.0,1827.349999999999,Hold,,,,,,,,
2017-10-19,EQ,1861.8,1865.0,1840.65,1868.5,1845.0,1848.4,1853.98,1875.0,1158.0,142502,264195241.2,5682,HDFCBANK,1865.0,1822.7099999999987,1865.0,1822.7099999999987,Hold,,,,,,,,
2017-10-23,EQ,1859.9,1869.7,1836.05,1848.4,1865.85,1863.3,1850.99,1875.0,1158.0,1040723,1926372969.3,30073,HDFCBANK,1869.7,1820.9399999999987,1869.7,1820.9399999999987,Hold,,,,,,,,
2017-10-24,EQ,1863.0,1879.6,1853.0,1863.3,1866.55,1867.1,1866.12,1879.6,1158.0,2832218,5285245263.55,66436,HDFCBANK,1879.6,1817.4699999999987,1879.6,1817.4699999999987,Hold,,,,,,,,
2017-10-25,EQ,1860.0,1863.0,1785.0,1867.1,1795.15,1795.1,1800.74,1879.6,1158.0,5341802,9619220470.25,173315,HDFCBANK,1863.0,1813.1299999999987,1863.0,1813.1299999999987,Buy,crossover,1794.9885855941172,1795.267121608824,1795.1,,,,
